"Tiếng_Triều_Tiên","Tiếng Triều Tiên","https://zh-min-nan.wiktionary.org/wiki/Tiếng_Triều_Tiên"
"Tn̂g_Pe̍h-hûn_Kok","Tn̂g Pe̍h-hûn Kok","https://zh-min-nan.wiktionary.org/wiki/Tn̂g_Pe̍h-hûn_Kok"
"Triều_Tiên_Dân_chủ_chủ_nghĩa_Nhân_dân_Cộng_hòa_quốc","Triều Tiên Dân chủ chủ nghĩa Nhân dân Cộng hòa quốc","https://zh-min-nan.wiktionary.org/wiki/Triều_Tiên_Dân_chủ_chủ_nghĩa_Nhân_dân_Cộng_hòa_quốc"
"Trung_Hoa_Nhân_dân_Cộng_hòa_quốc_Hương_Cảng_Đặc_biệt_Hành_chánh_khu","Trung Hoa Nhân dân Cộng hòa quốc Hương Cảng Đặc biệt Hành chánh khu","https://zh-min-nan.wiktionary.org/wiki/Trung_Hoa_Nhân_dân_Cộng_hòa_quốc_Hương_Cảng_Đặc_biệt_Hành_chánh_khu"
"Trái_Đất","Trái Đất","https://zh-min-nan.wiktionary.org/wiki/Trái_Đất"
"Tái-bìng-iòng","Tái-bìng-iòng","https://zh-min-nan.wiktionary.org/wiki/Tái-bìng-iòng"
"Tái-ngṳ̄","Tái-ngṳ̄","https://zh-min-nan.wiktionary.org/wiki/Tái-ngṳ̄"
"Tâi-oân","Tâi-oân","https://zh-min-nan.wiktionary.org/wiki/Tâi-oân"
"Tâi-oân-ōe","Tâi-oân-ōe","https://zh-min-nan.wiktionary.org/wiki/Tâi-oân-ōe"
"Tâi-pak","Tâi-pak","https://zh-min-nan.wiktionary.org/wiki/Tâi-pak"
"Tâi-ôan","Tâi-ôan","https://zh-min-nan.wiktionary.org/wiki/Tâi-ôan"
"Tây_Ban_Nha","Tây Ban Nha","https://zh-min-nan.wiktionary.org/wiki/Tây_Ban_Nha"
"Tāi-hân_Bîn-kok","Tāi-hân Bîn-kok","https://zh-min-nan.wiktionary.org/wiki/Tāi-hân_Bîn-kok"
"Tāi-iûⁿ-chiu","Tāi-iûⁿ-chiu","https://zh-min-nan.wiktionary.org/wiki/Tāi-iûⁿ-chiu"
"Tē-kiû","Tē-kiû","https://zh-min-nan.wiktionary.org/wiki/Tē-kiû"
"Tōa-chhiū-kong","Tōa-chhiū-kong","https://zh-min-nan.wiktionary.org/wiki/Tōa-chhiū-kong"
"UN","UN","https://zh-min-nan.wiktionary.org/wiki/UN"
"Un-chú-kong","Un-chú-kong","https://zh-min-nan.wiktionary.org/wiki/Un-chú-kong"
"Unio_Rerum_Publicarum_Socialisticarum_Sovieticarum","Unio Rerum Publicarum Socialisticarum Sovieticarum","https://zh-min-nan.wiktionary.org/wiki/Unio_Rerum_Publicarum_Socialisticarum_Sovieticarum"
"Uran","Uran","https://zh-min-nan.wiktionary.org/wiki/Uran"
"Uŏk-nàng-ngṳ̄","Uŏk-nàng-ngṳ̄","https://zh-min-nan.wiktionary.org/wiki/Uŏk-nàng-ngṳ̄"
"Viêt_Nam","Viêt Nam","https://zh-min-nan.wiktionary.org/wiki/Viêt_Nam"
"Việt_Nam","Việt Nam","https://zh-min-nan.wiktionary.org/wiki/Việt_Nam"
"Volksrepubliek_van_Korea","Volksrepubliek van Korea","https://zh-min-nan.wiktionary.org/wiki/Volksrepubliek_van_Korea"
"Vương_quốc_Tây_Ban_Nha","Vương quốc Tây Ban Nha","https://zh-min-nan.wiktionary.org/wiki/Vương_quốc_Tây_Ban_Nha"
"World_Bank","World Bank","https://zh-min-nan.wiktionary.org/wiki/World_Bank"
"Xơ-un","Xơ-un","https://zh-min-nan.wiktionary.org/wiki/Xơ-un"
"Yâ-lu-sat-lâng","Yâ-lu-sat-lâng","https://zh-min-nan.wiktionary.org/wiki/Yâ-lu-sat-lâng"
"a","a","https://zh-min-nan.wiktionary.org/wiki/a"
"a-ian5","a-ian5","https://zh-min-nan.wiktionary.org/wiki/a-ian5"
"a-iân","a-iân","https://zh-min-nan.wiktionary.org/wiki/a-iân"
"a-lú-mih-á_koàn","a-lú-mih-á koàn","https://zh-min-nan.wiktionary.org/wiki/a-lú-mih-á_koàn"
"a_bolt_from_the_blue","a bolt from the blue","https://zh-min-nan.wiktionary.org/wiki/a_bolt_from_the_blue"
"a_city_that_never_sleeps","a city that never sleeps","https://zh-min-nan.wiktionary.org/wiki/a_city_that_never_sleeps"
"a_young_person_is_often_willing_to_take_risks","a young person is often willing to take risks","https://zh-min-nan.wiktionary.org/wiki/a_young_person_is_often_willing_to_take_risks"
"air","air","https://zh-min-nan.wiktionary.org/wiki/air"
"air_force","air force","https://zh-min-nan.wiktionary.org/wiki/air_force"
"alligator_pear","alligator pear","https://zh-min-nan.wiktionary.org/wiki/alligator_pear"
"almost_the_same","almost the same","https://zh-min-nan.wiktionary.org/wiki/almost_the_same"
"am-khàm","am-khàm","https://zh-min-nan.wiktionary.org/wiki/am-khàm"
"am-kng","am-kng","https://zh-min-nan.wiktionary.org/wiki/am-kng"
"amaze_the_world_with_a_single_brillant_feat","amaze the world with a single brillant feat","https://zh-min-nan.wiktionary.org/wiki/amaze_the_world_with_a_single_brillant_feat"
"an-choân-bō","an-choân-bō","https://zh-min-nan.wiktionary.org/wiki/an-choân-bō"
"an_Thài-sòe","an Thài-sòe","https://zh-min-nan.wiktionary.org/wiki/an_Thài-sòe"
"ang-î","ang-î","https://zh-min-nan.wiktionary.org/wiki/ang-î"
"anh","anh","https://zh-min-nan.wiktionary.org/wiki/anh"
"ant","ant","https://zh-min-nan.wiktionary.org/wiki/ant"
"art","art","https://zh-min-nan.wiktionary.org/wiki/art"
"as_long_as_one_is_still_breathing,_one_has_a_chance","as long as one is still breathing, one has a chance","https://zh-min-nan.wiktionary.org/wiki/as_long_as_one_is_still_breathing,_one_has_a_chance"
"aurum","aurum","https://zh-min-nan.wiktionary.org/wiki/aurum"
"avocado_pear","avocado pear","https://zh-min-nan.wiktionary.org/wiki/avocado_pear"
"aⁿ","aⁿ","https://zh-min-nan.wiktionary.org/wiki/aⁿ"
"b","b","https://zh-min-nan.wiktionary.org/wiki/b"
"bah-chhai3","bah-chhai3","https://zh-min-nan.wiktionary.org/wiki/bah-chhai3"
"bah-chhài","bah-chhài","https://zh-min-nan.wiktionary.org/wiki/bah-chhài"
"bahasa_Korea","bahasa Korea","https://zh-min-nan.wiktionary.org/wiki/bahasa_Korea"
"bak8-chiu","bak8-chiu","https://zh-min-nan.wiktionary.org/wiki/bak8-chiu"
"bank","bank","https://zh-min-nan.wiktionary.org/wiki/bank"
"bark","bark","https://zh-min-nan.wiktionary.org/wiki/bark"
"bat","bat","https://zh-min-nan.wiktionary.org/wiki/bat"
"ba̍k-chiu","ba̍k-chiu","https://zh-min-nan.wiktionary.org/wiki/ba̍k-chiu"
"ba̍k-kiàⁿ","ba̍k-kiàⁿ","https://zh-min-nan.wiktionary.org/wiki/ba̍k-kiàⁿ"
"be_won_over_completely","be won over completely","https://zh-min-nan.wiktionary.org/wiki/be_won_over_completely"
"bean_curd","bean curd","https://zh-min-nan.wiktionary.org/wiki/bean_curd"
"bear","bear","https://zh-min-nan.wiktionary.org/wiki/bear"
"bee","bee","https://zh-min-nan.wiktionary.org/wiki/bee"
"beer","beer","https://zh-min-nan.wiktionary.org/wiki/beer"
"bemoan_the_new_contender","bemoan the new contender","https://zh-min-nan.wiktionary.org/wiki/bemoan_the_new_contender"
"berak","berak","https://zh-min-nan.wiktionary.org/wiki/berak"
"be̍h-á-chiú","be̍h-á-chiú","https://zh-min-nan.wiktionary.org/wiki/be̍h-á-chiú"
"bi7-kak_he7-thong2","bi7-kak he7-thong2","https://zh-min-nan.wiktionary.org/wiki/bi7-kak_he7-thong2"
"biri-biri","biri-biri","https://zh-min-nan.wiktionary.org/wiki/biri-biri"
"biru","biru","https://zh-min-nan.wiktionary.org/wiki/biru"
"biō-hōe","biō-hōe","https://zh-min-nan.wiktionary.org/wiki/biō-hōe"
"biō-tián","biō-tián","https://zh-min-nan.wiktionary.org/wiki/biō-tián"
"biō_tián","biō tián","https://zh-min-nan.wiktionary.org/wiki/biō_tián"
"black-crowned_night_heron","black-crowned night heron","https://zh-min-nan.wiktionary.org/wiki/black-crowned_night_heron"
"black_bear","black bear","https://zh-min-nan.wiktionary.org/wiki/black_bear"
"black_tea","black tea","https://zh-min-nan.wiktionary.org/wiki/black_tea"
"boar","boar","https://zh-min-nan.wiktionary.org/wiki/boar"
"boat","boat","https://zh-min-nan.wiktionary.org/wiki/boat"
"boek","boek","https://zh-min-nan.wiktionary.org/wiki/boek"
"bok8-koe","bok8-koe","https://zh-min-nan.wiktionary.org/wiki/bok8-koe"
"book","book","https://zh-min-nan.wiktionary.org/wiki/book"
"bo̍k-chú","bo̍k-chú","https://zh-min-nan.wiktionary.org/wiki/bo̍k-chú"
"bo̍k-koe","bo̍k-koe","https://zh-min-nan.wiktionary.org/wiki/bo̍k-koe"
"brain","brain","https://zh-min-nan.wiktionary.org/wiki/brain"
"brat","brat","https://zh-min-nan.wiktionary.org/wiki/brat"
"break_up_in_disagreement","break up in disagreement","https://zh-min-nan.wiktionary.org/wiki/break_up_in_disagreement"
"brint","brint","https://zh-min-nan.wiktionary.org/wiki/brint"
"broer","broer","https://zh-min-nan.wiktionary.org/wiki/broer"
"broom","broom","https://zh-min-nan.wiktionary.org/wiki/broom"
"bror","bror","https://zh-min-nan.wiktionary.org/wiki/bror"
"brown_bear","brown bear","https://zh-min-nan.wiktionary.org/wiki/brown_bear"
"bu2-chhin","bu2-chhin","https://zh-min-nan.wiktionary.org/wiki/bu2-chhin"
"but","but","https://zh-min-nan.wiktionary.org/wiki/but"
"bu̍t-chit","bu̍t-chit","https://zh-min-nan.wiktionary.org/wiki/bu̍t-chit"
"báng","báng","https://zh-min-nan.wiktionary.org/wiki/báng"
"bâng","bâng","https://zh-min-nan.wiktionary.org/wiki/bâng"
"bé-gê","bé-gê","https://zh-min-nan.wiktionary.org/wiki/bé-gê"
"bì-luh","bì-luh","https://zh-min-nan.wiktionary.org/wiki/bì-luh"
"bí-chhng","bí-chhng","https://zh-min-nan.wiktionary.org/wiki/bí-chhng"
"bí-hún","bí-hún","https://zh-min-nan.wiktionary.org/wiki/bí-hún"
"bí-leng","bí-leng","https://zh-min-nan.wiktionary.org/wiki/bí-leng"
"bí-lôa","bí-lôa","https://zh-min-nan.wiktionary.org/wiki/bí-lôa"
"bí-phang","bí-phang","https://zh-min-nan.wiktionary.org/wiki/bí-phang"
"bó-gí","bó-gí","https://zh-min-nan.wiktionary.org/wiki/bó-gí"
"bók","bók","https://zh-min-nan.wiktionary.org/wiki/bók"
"bô-hêng","bô-hêng","https://zh-min-nan.wiktionary.org/wiki/bô-hêng"
"bô-kâng","bô-kâng","https://zh-min-nan.wiktionary.org/wiki/bô-kâng"
"bông-hûn","bông-hûn","https://zh-min-nan.wiktionary.org/wiki/bông-hûn"
"bú-chhin","bú-chhin","https://zh-min-nan.wiktionary.org/wiki/bú-chhin"
"bú-seng","bú-seng","https://zh-min-nan.wiktionary.org/wiki/bú-seng"
"bú-tòaⁿ","bú-tòaⁿ","https://zh-min-nan.wiktionary.org/wiki/bú-tòaⁿ"
"bāng-lō͘","bāng-lō͘","https://zh-min-nan.wiktionary.org/wiki/bāng-lō͘"
"bī-kak_hē-thóng","bī-kak hē-thóng","https://zh-min-nan.wiktionary.org/wiki/bī-kak_hē-thóng"
"cH","cH","https://zh-min-nan.wiktionary.org/wiki/cH"
"cHH","cHH","https://zh-min-nan.wiktionary.org/wiki/cHH"
"caballito_de_mar","caballito de mar","https://zh-min-nan.wiktionary.org/wiki/caballito_de_mar"
"cannot_withstand_a_single_blow","cannot withstand a single blow","https://zh-min-nan.wiktionary.org/wiki/cannot_withstand_a_single_blow"
"carry_out","carry out","https://zh-min-nan.wiktionary.org/wiki/carry_out"
"celestial_being","celestial being","https://zh-min-nan.wiktionary.org/wiki/celestial_being"
"chai-ē","chai-ē","https://zh-min-nan.wiktionary.org/wiki/chai-ē"
"chat-kha_tong7-but8","chat-kha tong7-but8","https://zh-min-nan.wiktionary.org/wiki/chat-kha_tong7-but8"
"chat-kha_tōng-bu̍t","chat-kha tōng-bu̍t","https://zh-min-nan.wiktionary.org/wiki/chat-kha_tōng-bu̍t"
"cheng-chiong-kun","cheng-chiong-kun","https://zh-min-nan.wiktionary.org/wiki/cheng-chiong-kun"
"cheng-kong","cheng-kong","https://zh-min-nan.wiktionary.org/wiki/cheng-kong"
"chhan-thiaⁿ","chhan-thiaⁿ","https://zh-min-nan.wiktionary.org/wiki/chhan-thiaⁿ"
"chhau","chhau","https://zh-min-nan.wiktionary.org/wiki/chhau"
"chheh","chheh","https://zh-min-nan.wiktionary.org/wiki/chheh"
"chhek-chhng","chhek-chhng","https://zh-min-nan.wiktionary.org/wiki/chhek-chhng"
"chhi7-leng_tong7-but8","chhi7-leng tong7-but8","https://zh-min-nan.wiktionary.org/wiki/chhi7-leng_tong7-but8"
"chhia-kó͘-tīn","chhia-kó͘-tīn","https://zh-min-nan.wiktionary.org/wiki/chhia-kó͘-tīn"
"chhia-lō͘","chhia-lō͘","https://zh-min-nan.wiktionary.org/wiki/chhia-lō͘"
"chhiam-si","chhiam-si","https://zh-min-nan.wiktionary.org/wiki/chhiam-si"
"chhin-ióng","chhin-ióng","https://zh-min-nan.wiktionary.org/wiki/chhin-ióng"
"chhit-á","chhit-á","https://zh-min-nan.wiktionary.org/wiki/chhit-á"
"chhiú","chhiú","https://zh-min-nan.wiktionary.org/wiki/chhiú"
"chhiú-khàu","chhiú-khàu","https://zh-min-nan.wiktionary.org/wiki/chhiú-khàu"
"chhiú-ki","chhiú-ki","https://zh-min-nan.wiktionary.org/wiki/chhiú-ki"
"chhiúⁿ-ko͘","chhiúⁿ-ko͘","https://zh-min-nan.wiktionary.org/wiki/chhiúⁿ-ko͘"
"chhoan-tiúⁿ","chhoan-tiúⁿ","https://zh-min-nan.wiktionary.org/wiki/chhoan-tiúⁿ"
"chhun-siā","chhun-siā","https://zh-min-nan.wiktionary.org/wiki/chhun-siā"
"chhun-thinn","chhun-thinn","https://zh-min-nan.wiktionary.org/wiki/chhun-thinn"
"chhun-thiⁿ","chhun-thiⁿ","https://zh-min-nan.wiktionary.org/wiki/chhun-thiⁿ"
"chhut-pán","chhut-pán","https://zh-min-nan.wiktionary.org/wiki/chhut-pán"
"chhut-sì","chhut-sì","https://zh-min-nan.wiktionary.org/wiki/chhut-sì"
"chhài-koe-pò͘","chhài-koe-pò͘","https://zh-min-nan.wiktionary.org/wiki/chhài-koe-pò͘"
"chhài-thâu","chhài-thâu","https://zh-min-nan.wiktionary.org/wiki/chhài-thâu"
"chhài-to-kî","chhài-to-kî","https://zh-min-nan.wiktionary.org/wiki/chhài-to-kî"
"chhàu-tāu-hū","chhàu-tāu-hū","https://zh-min-nan.wiktionary.org/wiki/chhàu-tāu-hū"
"chháu-tē","chháu-tē","https://zh-min-nan.wiktionary.org/wiki/chháu-tē"
"chháu-ê","chháu-ê","https://zh-min-nan.wiktionary.org/wiki/chháu-ê"
"chhân-eⁿ","chhân-eⁿ","https://zh-min-nan.wiktionary.org/wiki/chhân-eⁿ"
"chhân-iⁿ","chhân-iⁿ","https://zh-min-nan.wiktionary.org/wiki/chhân-iⁿ"
"chhím-thâu","chhím-thâu","https://zh-min-nan.wiktionary.org/wiki/chhím-thâu"
"chhī-leng_tōng-bu̍t","chhī-leng tōng-bu̍t","https://zh-min-nan.wiktionary.org/wiki/chhī-leng_tōng-bu̍t"
"chian-sî","chian-sî","https://zh-min-nan.wiktionary.org/wiki/chian-sî"
"chiap-lap8","chiap-lap8","https://zh-min-nan.wiktionary.org/wiki/chiap-lap8"
"chiap-la̍p","chiap-la̍p","https://zh-min-nan.wiktionary.org/wiki/chiap-la̍p"
"chia̍h_pn̄g-oân","chia̍h pn̄g-oân","https://zh-min-nan.wiktionary.org/wiki/chia̍h_pn̄g-oân"
"chim-chiok","chim-chiok","https://zh-min-nan.wiktionary.org/wiki/chim-chiok"
"chim_đại_bàng","chim đại bàng","https://zh-min-nan.wiktionary.org/wiki/chim_đại_bàng"
"chit-liōng","chit-liōng","https://zh-min-nan.wiktionary.org/wiki/chit-liōng"
"chit-sou3","chit-sou3","https://zh-min-nan.wiktionary.org/wiki/chit-sou3"
"chit-sò·","chit-sò·","https://zh-min-nan.wiktionary.org/wiki/chit-sò·"
"chiáu-lô","chiáu-lô","https://zh-min-nan.wiktionary.org/wiki/chiáu-lô"
"chiáⁿ-phi̍h-phu̍h","chiáⁿ-phi̍h-phu̍h","https://zh-min-nan.wiktionary.org/wiki/chiáⁿ-phi̍h-phu̍h"
"chiáⁿ-phun-phun","chiáⁿ-phun-phun","https://zh-min-nan.wiktionary.org/wiki/chiáⁿ-phun-phun"
"chiáⁿ-phu̍h-phu̍h","chiáⁿ-phu̍h-phu̍h","https://zh-min-nan.wiktionary.org/wiki/chiáⁿ-phu̍h-phu̍h"
"chiáⁿ-pih-pih","chiáⁿ-pih-pih","https://zh-min-nan.wiktionary.org/wiki/chiáⁿ-pih-pih"
"chiáⁿ-pi̍h-pi̍h","chiáⁿ-pi̍h-pi̍h","https://zh-min-nan.wiktionary.org/wiki/chiáⁿ-pi̍h-pi̍h"
"chiáⁿ-pi̍h-pu̍h","chiáⁿ-pi̍h-pu̍h","https://zh-min-nan.wiktionary.org/wiki/chiáⁿ-pi̍h-pu̍h"
"chiáⁿ-pu̍h-pu̍h","chiáⁿ-pu̍h-pu̍h","https://zh-min-nan.wiktionary.org/wiki/chiáⁿ-pu̍h-pu̍h"
"chiông-kun","chiông-kun","https://zh-min-nan.wiktionary.org/wiki/chiông-kun"
"chiù-khí","chiù-khí","https://zh-min-nan.wiktionary.org/wiki/chiù-khí"
"chi̍t-sut-á","chi̍t-sut-á","https://zh-min-nan.wiktionary.org/wiki/chi̍t-sut-á"
"choan-ka","choan-ka","https://zh-min-nan.wiktionary.org/wiki/choan-ka"
"choe7-ok","choe7-ok","https://zh-min-nan.wiktionary.org/wiki/choe7-ok"
"chong-kàu","chong-kàu","https://zh-min-nan.wiktionary.org/wiki/chong-kàu"
"chrysanthenum_tea","chrysanthenum tea","https://zh-min-nan.wiktionary.org/wiki/chrysanthenum_tea"
"chà","chà","https://zh-min-nan.wiktionary.org/wiki/chà"
"chàng","chàng","https://zh-min-nan.wiktionary.org/wiki/chàng"
"chàu-kun","chàu-kun","https://zh-min-nan.wiktionary.org/wiki/chàu-kun"
"chá","chá","https://zh-min-nan.wiktionary.org/wiki/chá"
"chái-iūⁿ","chái-iūⁿ","https://zh-min-nan.wiktionary.org/wiki/chái-iūⁿ"
"cháu-lō͘","cháu-lō͘","https://zh-min-nan.wiktionary.org/wiki/cháu-lō͘"
"chèng-hú","chèng-hú","https://zh-min-nan.wiktionary.org/wiki/chèng-hú"
"chèng-su","chèng-su","https://zh-min-nan.wiktionary.org/wiki/chèng-su"
"chèng-tī","chèng-tī","https://zh-min-nan.wiktionary.org/wiki/chèng-tī"
"chín-só͘","chín-só͘","https://zh-min-nan.wiktionary.org/wiki/chín-só͘"
"chính","chính","https://zh-min-nan.wiktionary.org/wiki/chính"
"chóa","chóa","https://zh-min-nan.wiktionary.org/wiki/chóa"
"chó͘-chhù","chó͘-chhù","https://zh-min-nan.wiktionary.org/wiki/chó͘-chhù"
"chôa","chôa","https://zh-min-nan.wiktionary.org/wiki/chôa"
"chùn-kau","chùn-kau","https://zh-min-nan.wiktionary.org/wiki/chùn-kau"
"chúi","chúi","https://zh-min-nan.wiktionary.org/wiki/chúi"
"chúi-chhia","chúi-chhia","https://zh-min-nan.wiktionary.org/wiki/chúi-chhia"
"chúi-gû","chúi-gû","https://zh-min-nan.wiktionary.org/wiki/chúi-gû"
"chúi-sò·","chúi-sò·","https://zh-min-nan.wiktionary.org/wiki/chúi-sò·"
"chúi-tō-thâu","chúi-tō-thâu","https://zh-min-nan.wiktionary.org/wiki/chúi-tō-thâu"
"chûn-chāi","chûn-chāi","https://zh-min-nan.wiktionary.org/wiki/chûn-chāi"
"chāi-chúi","chāi-chúi","https://zh-min-nan.wiktionary.org/wiki/chāi-chúi"
"chē-kaⁿ","chē-kaⁿ","https://zh-min-nan.wiktionary.org/wiki/chē-kaⁿ"
"chēng-sin","chēng-sin","https://zh-min-nan.wiktionary.org/wiki/chēng-sin"
"chōe-ok","chōe-ok","https://zh-min-nan.wiktionary.org/wiki/chōe-ok"
"chū-hōe","chū-hōe","https://zh-min-nan.wiktionary.org/wiki/chū-hōe"
"chū-tián","chū-tián","https://zh-min-nan.wiktionary.org/wiki/chū-tián"
"collapse_at_the_first_blow","collapse at the first blow","https://zh-min-nan.wiktionary.org/wiki/collapse_at_the_first_blow"
"cảnh_sát","cảnh sát","https://zh-min-nan.wiktionary.org/wiki/cảnh_sát"
"cỏ_khô","cỏ khô","https://zh-min-nan.wiktionary.org/wiki/cỏ_khô"
"dance_out_of_rage","dance out of rage","https://zh-min-nan.wiktionary.org/wiki/dance_out_of_rage"
"dictionary_jī-tián_a","dictionary jī-tián a","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_a"
"dictionary_jī-tián_b","dictionary jī-tián b","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_b"
"dictionary_jī-tián_c","dictionary jī-tián c","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_c"
"dictionary_jī-tián_d","dictionary jī-tián d","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_d"
"dictionary_jī-tián_e","dictionary jī-tián e","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_e"
"dictionary_jī-tián_f","dictionary jī-tián f","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_f"
"dictionary_jī-tián_g","dictionary jī-tián g","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_g"
"dictionary_jī-tián_h","dictionary jī-tián h","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_h"
"dictionary_jī-tián_i","dictionary jī-tián i","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_i"
"dictionary_jī-tián_j","dictionary jī-tián j","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_j"
"dictionary_jī-tián_k","dictionary jī-tián k","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_k"
"dictionary_jī-tián_l","dictionary jī-tián l","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_l"
"dictionary_jī-tián_m","dictionary jī-tián m","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_m"
"dictionary_jī-tián_n","dictionary jī-tián n","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_n"
"dictionary_jī-tián_o","dictionary jī-tián o","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_o"
"dictionary_jī-tián_p","dictionary jī-tián p","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_p"
"dictionary_jī-tián_q","dictionary jī-tián q","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_q"
"dictionary_jī-tián_r","dictionary jī-tián r","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_r"
"dictionary_jī-tián_s","dictionary jī-tián s","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_s"
"dictionary_jī-tián_t","dictionary jī-tián t","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_t"
"dictionary_jī-tián_u","dictionary jī-tián u","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_u"
"dictionary_jī-tián_v","dictionary jī-tián v","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_v"
"dictionary_jī-tián_w","dictionary jī-tián w","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_w"
"dictionary_jī-tián_x","dictionary jī-tián x","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_x"
"dictionary_jī-tián_y","dictionary jī-tián y","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_y"
"dictionary_jī-tián_z","dictionary jī-tián z","https://zh-min-nan.wiktionary.org/wiki/dictionary_jī-tián_z"
"dim_sum","dim sum","https://zh-min-nan.wiktionary.org/wiki/dim_sum"
"e","e","https://zh-min-nan.wiktionary.org/wiki/e"
"e-mail","e-mail","https://zh-min-nan.wiktionary.org/wiki/e-mail"
"ear","ear","https://zh-min-nan.wiktionary.org/wiki/ear"
"earn","earn","https://zh-min-nan.wiktionary.org/wiki/earn"
"eau","eau","https://zh-min-nan.wiktionary.org/wiki/eau"
"eir","eir","https://zh-min-nan.wiktionary.org/wiki/eir"
"em","em","https://zh-min-nan.wiktionary.org/wiki/em"
"end_on_a_sour_note","end on a sour note","https://zh-min-nan.wiktionary.org/wiki/end_on_a_sour_note"
"enduring_as_the_universe","enduring as the universe","https://zh-min-nan.wiktionary.org/wiki/enduring_as_the_universe"
"eng-a2","eng-a2","https://zh-min-nan.wiktionary.org/wiki/eng-a2"
"eng-hiông","eng-hiông","https://zh-min-nan.wiktionary.org/wiki/eng-hiông"
"eng-á","eng-á","https://zh-min-nan.wiktionary.org/wiki/eng-á"
"eng漢POJ_jī-tián_a","eng漢POJ jī-tián a","https://zh-min-nan.wiktionary.org/wiki/eng漢POJ_jī-tián_a"
"eng漢POJ_jī-tián_b","eng漢POJ jī-tián b","https://zh-min-nan.wiktionary.org/wiki/eng漢POJ_jī-tián_b"
"eng漢POJ_jī-tián_c","eng漢POJ jī-tián c","https://zh-min-nan.wiktionary.org/wiki/eng漢POJ_jī-tián_c"
"eng漢POJ_jī-tián_d","eng漢POJ jī-tián d","https://zh-min-nan.wiktionary.org/wiki/eng漢POJ_jī-tián_d"
"eng漢POJ_jī-tián_e","eng漢POJ jī-tián e","https://zh-min-nan.wiktionary.org/wiki/eng漢POJ_jī-tián_e"
"eng漢POJ_jī-tián_f","eng漢POJ jī-tián f","https://zh-min-nan.wiktionary.org/wiki/eng漢POJ_jī-tián_f"
"eng漢POJ_jī-tián_g","eng漢POJ jī-tián g","https://zh-min-nan.wiktionary.org/wiki/eng漢POJ_jī-tián_g"
"eng漢POJ_jī-tián_h","eng漢POJ jī-tián h","https://zh-min-nan.wiktionary.org/wiki/eng漢POJ_jī-tián_h"
"eng漢POJ_jī-tián_i","eng漢POJ jī-tián i","https://zh-min-nan.wiktionary.org/wiki/eng漢POJ_jī-tián_i"
"eng漢POJ_jī-tián_k","eng漢POJ jī-tián k","https://zh-min-nan.wiktionary.org/wiki/eng漢POJ_jī-tián_k"
"eng漢POJ_jī-tián_l","eng漢POJ jī-tián l","https://zh-min-nan.wiktionary.org/wiki/eng漢POJ_jī-tián_l"
"eng漢POJ_jī-tián_m","eng漢POJ jī-tián m","https://zh-min-nan.wiktionary.org/wiki/eng漢POJ_jī-tián_m"
"eng漢POJ_jī-tián_n","eng漢POJ jī-tián n","https://zh-min-nan.wiktionary.org/wiki/eng漢POJ_jī-tián_n"
"eng漢POJ_jī-tián_o","eng漢POJ jī-tián o","https://zh-min-nan.wiktionary.org/wiki/eng漢POJ_jī-tián_o"
"eng漢POJ_jī-tián_p","eng漢POJ jī-tián p","https://zh-min-nan.wiktionary.org/wiki/eng漢POJ_jī-tián_p"
"eng漢POJ_jī-tián_q","eng漢POJ jī-tián q","https://zh-min-nan.wiktionary.org/wiki/eng漢POJ_jī-tián_q"
"eng漢POJ_jī-tián_r","eng漢POJ jī-tián r","https://zh-min-nan.wiktionary.org/wiki/eng漢POJ_jī-tián_r"
"eng漢POJ_jī-tián_s","eng漢POJ jī-tián s","https://zh-min-nan.wiktionary.org/wiki/eng漢POJ_jī-tián_s"
